fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,good_quality
9.893706895212594,0.3803253373080451,0.46581334327011276,1.5741866567298872,0.05271360566396427,21.25813343270113,41.74186656729887,0.9957994988743454,3.183210644805752,0.7970933283649436,10.567679910568986,1
6.988083997449551,0.37029790006376123,0.344624233609632,1.8686526670917416,0.07297020999362387,15.970209993623877,24.0,0.9942208937001913,3.312085300446329,0.7583547670279803,11.331347332908258,1
10.48213887797308,0.38422909293528357,0.43422909293528356,2.503664471098887,0.08304885961465183,9.65038012844939,33.024429807325916,0.9969665200222881,3.2692671057802225,0.7992671057802225,12.067480993577531,1
8.209389250274642,0.3870191372665558,0.3039197877609083,2.4226526874313397,0.078,17.0,41.86736562843301,0.994861339986223,3.316795806229402,0.763204193770598,12.31877850054928,1
11.564427410706971,0.32083884374971555,0.4965436830359175,3.203689508922475,0.0916912633928165,52.4295160713798,79.2147580356899,0.9994553288705126,3.2581204285701277,0.7429864241066145,10.843961026790184,1
7.863375805335056,0.5633606299172798,0.09875189692722203,2.2758568360628355,0.06478874731554982,33.90946313523563,45.060357909842914,0.9942481634932465,3.4539642090157088,0.7424143163937165,12.636624194664943,1
10.647041963094358,0.42890948993207345,0.4501663008955994,2.618484183446544,0.08463031633106911,35.0,67.0,0.998838631375849,3.301848418344654,0.8337799871371085,11.25378954138364,1
8.576394953665353,0.21055798146614144,0.3954075695019696,1.8645924304980304,0.06565235324342525,51.11159629322829,79.5965550968111,0.9958511596293229,3.436952935131495,0.844034449031889,11.188840370677172,1
8.270601301067996,0.3349888940922043,0.36207123601459523,2.407349674733001,0.078,17.0,42.632516263349935,0.9945767039500338,3.3122049024199005,0.7677950975800997,12.44120260213599,1
8.63024209491246,0.38262495057713763,0.35737504942286236,5.916975790508754,0.08012983201367671,6.660484189824919,12.660484189824919,0.9968889593872593,3.311883053356128,0.6318830533561278,11.760484189824918,1
9.772316472021576,0.35242938668771767,0.4884745969765142,2.482203446299584,0.08845198072653107,12.519773948556018,27.960452102887963,0.996043615934657,3.2503954789711202,0.7967796553700416,11.7,1
7.568501588215644,0.457730921165073,0.22878895177767555,2.0359022235019006,0.07601100952929386,17.662996823568715,38.0,0.9943110095292939,3.3665198729427486,0.8328195552996199,12.959693964780556,1
10.046481448586515,0.44876824072345634,0.3952913190116518,5.274878395176958,0.08922451624352608,9.315533463530437,46.315533463530436,0.9998015781998814,3.306419847329522,0.7545995029294349,10.619781643882174,1
8.730887523661806,0.33585325141970834,0.4115443761830903,2.055289981070555,0.060764499053527765,18.723550094647223,42.56911247633819,0.9947933277694027,3.2798378733436735,0.7872355009464723,11.76749120977493,1
8.723842845328868,0.35367928499231965,0.41492285635525783,4.675128572741237,0.06469985663091757,3.0,9.24871427258763,0.9971337728701383,3.3526414300153604,0.6550257145482474,11.749228563552577,1
9.712568021433551,0.4212568021433552,0.3861714498660403,2.106284010716776,0.062297130080375816,24.06284010716776,55.38285501339597,0.9952639411109847,3.168514349598121,0.8085143495981209,11.421140514735567,1
9.189488103639624,0.3448132660262535,0.31879668349343665,2.5,0.08925587598836525,16.0,48.41355443377089,0.9975373165101611,3.2515767844540564,0.7234578226491644,10.381189618048921,1
7.651013151332565,0.44492119934080054,0.14015760131839894,5.416479046049525,0.08783070664469335,9.83295809209905,17.83295809209905,0.996505916184198,3.339932456577829,0.653273294735848,11.417154480271234,1
9.79885694045402,0.39659046269693454,0.4432952313484673,6.149714235113505,0.07133523843257662,6.167619216288317,13.832380783711683,0.9969462475448332,3.2250857294659485,0.5117904981174813,11.850285764886495,1
8.763328573066458,0.34136814234939833,0.39863185765060166,5.9036671426933545,0.0745401999312088,6.926657146132914,12.926657146132914,0.9966467419970191,3.302566999885348,0.622566999885348,12.026657146132914,1
7.7246874557428695,0.49364020150656407,0.12953969774015392,2.36820100753282,0.08282846246703485,19.73640201506564,49.26359798493436,0.9960447718888873,3.4401672342750564,0.8283682418078768,11.496233148776822,1
8.435336830664736,0.347239094475639,0.44370541140916536,2.9379127558051117,0.06847357814653154,3.663804527621805,10.0,0.9943332495864698,3.2896565433146168,0.6630184980383985,12.564663169335264,1
6.513744977549368,0.3677906036675205,0.18510604154242744,2.242389262724944,0.062238926272494416,16.474630875749813,42.47463087574982,0.9929164295396744,3.5201476497000743,0.7542389262724944,13.28805368637528,1
8.071412506133884,0.34623318204123216,0.3677914775515401,1.9779147755154014,0.0709215229391705,5.155829551030803,10.0,0.994478284669407,3.2481838628556874,0.5462331820412322,11.309080685721561,1
10.602835076475026,0.3383402091770032,0.5222268061180021,2.6,0.06786237168245059,5.0,15.417010458850159,0.99727773193882,3.1305670152950054,0.6674896862344952,10.902835076475027,1
6.9487873813619485,0.32829291271206495,0.39438898008364276,2.441464563560325,0.062243936906809745,22.756063093190257,35.24393690680974,0.9949892724288171,3.314878738136195,0.7875606309319026,11.807322817801623,1
6.679037231692044,0.5349715432975192,0.16371116950761347,2.3473085122053035,0.06373654256102652,13.263457438973482,28.86827128051326,0.9940661619652253,3.394971543297519,0.6344901591435416,11.647308512205303,1
8.611822305948525,0.31087618150551527,0.41912381849448477,1.8029206050183841,0.06597079394981616,6.794158789963232,12.0,0.9938302361061518,3.289109829906986,0.5849930057062507,12.135327031970586,1
10.20145531491591,0.26783437335784094,0.5344040190301136,2.0678794290965916,0.08411919619397729,43.34303543277274,74.67151771638636,0.995146822634373,3.015814278207273,0.6445495505217046,11.6768884186625,1
5.226974961151699,0.4773025038848301,0.05888247280618927,1.7618497669101938,0.05238150233089806,18.190751165449033,101.41425660421118,0.992462620341865,3.54,0.6901348989944173,12.577649456123785,1
8.23996079926252,0.291417371217863,0.407421291291611,2.4913389697429036,0.05479725594837643,3.942913143910685,10.0,0.9936912997690054,3.323149577269282,0.6937204458301753,12.76003920073748,1
7.2685729616022705,0.3468830471998968,0.3352859442403405,2.862339056002064,0.08015456008802167,11.0,24.468830471998967,0.9952237918454395,3.340324570799845,0.6868830471998968,11.162339056002065,1
9.2351747999669,0.4214109753869069,0.4533743907638838,4.688752030787054,0.07123926830753953,10.063394307705039,19.873211384589922,0.9972302662615244,3.3444376015393527,0.7773211384589923,12.111247969212945,1
11.984262583732596,0.49645908133983413,0.5880328229665744,1.403934354066851,0.07386555789470721,22.96065645933149,41.96065645933149,0.9979744266985655,2.923934354066851,0.6831474832534808,10.476393875598895,1
8.902312068791979,0.37145230601929813,0.4087789008598997,2.3755780171979946,0.09750505386954879,6.0,10.0,0.9959569652584732,3.1519797845218047,0.5922109914010026,11.81452306019298,1
8.626099514141718,0.25695024292914115,0.43904398056566873,2.073900485858282,0.06842638833940122,11.09560194343313,19.90439805656687,0.9955090439805657,3.2785277667880246,0.7873900485858283,11.516539319798405,1
6.937237410607684,0.7796231343774291,0.04975624211244278,2.633875017527905,0.07080975031550228,17.0,33.867750035055806,0.9955899299761621,3.551566257536999,0.8754525038561392,12.187587529797439,1
6.7470751160186,0.5062534621539525,0.2522005872939551,1.794846831493025,0.0668969366298605,14.68384389502325,24.0,0.9948681057497201,3.4431615610497674,0.7400696599455826,10.755501468234888,1
8.611575693901427,0.5157274718713438,0.28260453112782125,5.289871267836251,0.10434806901754376,3.985530382623215,10.492765191311607,0.9973804580345363,3.3192765191311606,0.6646382595655803,11.165193098245624,1
10.154269855044568,0.4341797997329451,0.5700225138279058,4.012696995994176,0.09083595994658902,11.041572859050392,24.04157285905039,0.9973547981527745,3.2887528142284883,0.9837640711424411,11.987528142284882,1
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,1
8.70534795081646,0.5178608196734156,0.09401096311234591,2.490641086071193,0.09058553381172425,20.013369877041153,49.08021926224692,0.997564569825841,3.3378608196734154,0.8594652049183539,10.60534795081646,1
10.5,0.2593023739287209,0.4682559348218023,1.8965118696436045,0.07796511869643605,6.0,23.93023739287209,0.9976,3.1810464391069186,1.0403488130356395,10.896511869643605,1
8.606915973308173,0.2201975992373764,0.36088919656819374,1.9,0.06409385963775378,52.945660209721495,76.98518005719677,0.9960324418291704,3.4675794093421395,0.8688144045757417,11.003951984747527,1
9.477101143322818,0.27144564643730285,0.5324094107288381,2.3855435356269714,0.07303623570846478,6.048188214576761,18.04818821457676,0.9962867387862382,3.2053007036034438,1.1179529463558096,11.927717678134858,1
7.6947679129417,0.30887040497476,0.37112959502524007,2.1834719626893,0.05741320093276749,4.0,9.278239875631002,0.9932857311527398,3.340826401865535,0.645867990672325,12.8,1
8.307542806164015,0.39773715815079536,0.3745256836984093,2.233959147260011,0.06630204263699944,12.0,18.867918294520024,0.9955237747069865,3.189812255821997,0.7769795736300056,11.107542806164014,1
10.2,0.46273699278169295,0.6027369927816929,3.554312173239369,0.08290520288732281,10.545260144366141,24.909479711267718,0.997154419093838,3.2308838187675986,0.8945046303168895,12.22736992781693,1
9.279632454300575,0.37218344400109504,0.5364036425721325,3.954678808573775,0.0910311920571585,11.0,24.0,0.9962535221905907,3.280311920571585,0.8204586100027376,12.048440397142075,1
7.484385212359688,0.3208922735794464,0.3591077264205536,2.093307948154152,0.0596673012961462,4.0,8.97769316051384,0.9931715234009952,3.3453346025922923,0.6233269870385381,12.8,1
10.766330762171622,0.5249496143257434,0.45664493166992853,2.4663900394354537,0.08998873731987206,7.0,20.333135742453894,0.9968393005282867,3.149994072273617,0.8066567871226948,11.466449316699284,1
7.658104623573107,0.29117210038050506,0.30558605019025253,1.9720697490487373,0.06381546631183206,18.0,34.55860501902525,0.994934662615963,3.2939651254756313,0.8972069749048738,11.62119788593952,1
8.837878513414317,0.40640316921527864,0.4201910205567105,6.098089794432895,0.07817984153923607,24.940052820254643,42.029973589872675,0.9953989128465798,3.2340052820254646,0.767302376911459,12.564031692152787,1
9.63048407009057,0.3853656046727047,0.4376828023363524,6.107621017522643,0.07161585988318238,6.3079299415911905,13.69207005840881,0.9968845108256998,3.2377136947432072,0.5300308924068549,11.892378982477357,1
10.381872305094658,0.46865530678313055,0.551404228820994,2.4,0.10050297678020623,5.704680762736647,15.590638474526706,0.9971611999584862,3.113625538981068,0.6570468076273664,11.445616915283976,1
8.903706904245897,0.32642629398827816,0.408537501115655,1.8412974164860638,0.07028525879765563,6.0,15.0,0.9956558181113733,3.2576107750541805,0.7238517238301642,11.8,1
9.263283783337542,0.3030627026670033,0.39204783766826573,2.0989851350012625,0.06659224323342591,13.0,26.346864866649835,0.9951371402703327,3.2926567566675082,0.8138745946659933,11.928597296672557,1
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,1
7.95353193263143,0.8516170168421426,0.15192624336840224,2.1624397136842326,0.13661475132631953,6.9060992842105815,22.812198568421163,0.9965126808589473,3.3406099284210584,0.6847432648420848,10.256340429473651,1
8.640550679809444,0.3898219364532462,0.4323836610839798,2.374382753692664,0.0768397428079216,22.672602118225125,41.67260211822513,0.9948008379719268,3.23523267783204,0.7330959152709949,11.91780635467538,1
7.431250657913713,0.3556249780695429,0.2398750394748228,1.8887500438609142,0.06678124890347714,11.44375021930457,25.0,0.9953491249254365,3.3489999649112683,0.784375021930457,10.810000350887313,1
8.965928872811247,0.15823874623052342,0.45395573236867487,2.169201687742985,0.07460442676313252,10.0,20.868142254377506,0.995754706787208,3.4007699578064257,0.7639557323686749,11.93955732368675,1
6.055454220955328,0.40937101263315684,0.2912579747336863,1.9645700421105228,0.08633120673768364,22.64570042110523,55.0,0.9947525159494673,3.673710126331568,0.6718869621005295,12.069705273718398,1
7.930323666883369,0.38389389283392467,0.3461061071660753,2.0463129761130823,0.06353687023886918,6.307374047773836,12.0,0.9945166025926389,3.381598930922971,0.667746411878448,11.745899238219069,1
10.273361405507355,0.49219268186129217,0.6173361405507354,2.3028691737888662,0.10117215042733196,6.16188471035189,15.16188471035189,0.9968661489762569,3.1094261652422266,0.6648565413105567,11.913319297246323,1
10.967074126737655,0.3216310139104551,0.46784568778960933,2.688922843894805,0.09383384265842207,16.221543122103906,47.110771561051955,0.998544614219474,3.132184871715715,1.0111382751158438,10.6,1
9.270153549078637,0.46099488169737873,0.41403070981572754,2.847512795756553,0.08183759858551772,10.633503943420708,28.316751971710353,0.9965900511830261,3.301492322546068,0.6953401577368283,11.358375985855176,1
7.14689224040927,0.5490115012554914,0.15920893392235963,2.351977665194101,0.06702825235991572,17.497174764008427,34.0,0.9953508475707975,3.430847570797472,0.8949717476400842,11.802825235991573,1
10.694277792160971,0.35350138637183004,0.5188555584321942,2.0617847240201215,0.06049659691657936,7.0,19.382152759798785,0.9971057625420708,3.2450340308342063,0.8456062516181093,10.72929165587927,1
10.673780996895744,0.3709752024834051,0.544420451707341,2.573780996895744,0.07485051557428743,5.131095015521282,15.868904984478718,0.9972131095015521,3.142134299068723,0.6513109501552128,11.104876012417025,1
8.92824389865553,0.37158414813862234,0.3171182923991649,2.3720426900208773,0.06428817076008352,11.71182923991649,27.42939025336117,0.9956924439141679,3.2900573177352817,0.7670036569286011,11.485304873319414,1
11.127348353727152,0.41848064701515814,0.47881224731208266,2.697099942530097,0.08442264586576011,8.939225880606326,34.12154823878735,0.9974523766614785,3.2393922588060633,0.7648341998515378,12.127348353727152,1
10.43785382595628,0.24552410435944177,0.47,2.0516640868548848,0.06530948695506977,6.2071539134790665,24.0,0.997741306391181,3.1548335913145116,0.8944758956405583,10.951664086854885,1
9.106858025309467,0.40689526751031563,0.5031047324896843,2.5310473248968437,0.05406858025309468,12.310473248968439,25.620946497936878,0.9951379053502063,3.333790535020631,0.8241520573865283,13.331047324896845,1
10.4,0.2691137952800478,0.5149927244178681,2.1234866142227533,0.07791137952800478,5.6765133857772465,21.32348661422275,0.9983116705512901,3.2532348661422277,0.9294237480176291,10.929394645689102,1
10.354919756163651,0.48549197561636526,0.38215675152397716,2.427459878081826,0.0647059490856137,27.274598780818263,55.784324847602285,0.9955931463750339,3.1564702545719316,0.7964702545719315,11.862757332362511,1
10.465888547023265,0.27070030767906084,0.5245783247627749,2.33878017083714,0.07214006153581218,5.658885470232657,23.317770940465316,0.9984822290595347,3.1875225982744078,0.8454216752372252,11.06822290595347,1
8.027115251873733,0.3639386440565416,0.45212271188691683,1.9030677971729208,0.059820881396450296,22.818406783037524,43.21227118869168,0.9953084908475477,3.336981695095335,0.8342454237738337,10.921227118869169,1
9.030246595408299,0.3283643725254359,0.39277806413253147,2.2418218626271793,0.05916356274745641,13.0,27.0,0.9951041972763267,3.2809260213775104,0.8609260213775105,12.292903939029463,1
8.4106593030308,0.36467034848460045,0.4289340696969201,2.3,0.06427911636369589,12.0,19.0,0.9953763520848428,3.1668022090907604,0.799340696969201,11.263955818184794,1
9.771077347698482,0.3971077347698482,0.34079392258572677,2.5342154695396966,0.09463138121841215,14.973535913809108,50.02646408619089,0.9982479016573556,3.200264640861909,0.6794707182761821,10.0,1
